Archive Date,Group,Hospital HIPE,Hospital,Specialty HIPE,Specialty,Case Type,Adult/Child,Age Categorisation,Time Bands,Count
25/02/2021,South/South West Hospital Group,913,Mercy University Hospital,1900,Paediatrics,Day Case,Child,0-15,  6-9 Months,5
25/02/2021,South/South West Hospital Group,913,Mercy University Hospital,2400,Respiratory Medicine,Day Case,Adult,16-64,  0-3 Months,2
25/02/2021,South/South West Hospital Group,913,Mercy University Hospital,2400,Respiratory Medicine,Day Case,Adult,65+,  3-6 Months,1
25/02/2021,South/South West Hospital Group,913,Mercy University Hospital,2400,Respiratory Medicine,Inpatient,Adult,16-64,  0-3 Months,2
25/02/2021,South/South West Hospital Group,913,Mercy University Hospital,2400,Respiratory Medicine,Inpatient,Adult,16-64,  3-6 Months,3
25/02/2021,South/South West Hospital Group,913,Mercy University Hospital,2400,Respiratory Medicine,Inpatient,Adult,16-64,  6-9 Months,1
25/02/2021,South/South West Hospital Group,913,Mercy University Hospital,2400,Respiratory Medicine,Inpatient,Adult,16-64,  9-12 Months,1
25/02/2021,South/South West Hospital Group,913,Mercy University Hospital,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,50
25/02/2021,South/South West Hospital Group,913,Mercy University Hospital,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,26
25/02/2021,South/South West Hospital Group,913,Mercy University Hospital,2600,General Surgery,Day Case,Adult,16-64,  6-9 Months,10
25/02/2021,South/South West Hospital Group,913,Mercy University Hospital,2600,General Surgery,Day Case,Adult,16-64,  9-12 Months,6
25/02/2021,South/South West Hospital Group,913,Mercy University Hospital,2600,General Surgery,Day Case,Adult,16-64, 12-15 Months,17
25/02/2021,South/South West Hospital Group,913,Mercy University Hospital,2600,General Surgery,Day Case,Adult,16-64, 15-18 Months,16
25/02/2021,South/South West Hospital Group,913,Mercy University Hospital,2600,General Surgery,Day Case,Adult,16-64,18+ Months,18
25/02/2021,South/South West Hospital Group,913,Mercy University Hospital,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,20
25/02/2021,South/South West Hospital Group,913,Mercy University Hospital,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,7
25/02/2021,South/South West Hospital Group,913,Mercy University Hospital,2600,General Surgery,Day Case,Adult,65+,  6-9 Months,7
25/02/2021,South/South West Hospital Group,913,Mercy University Hospital,2600,General Surgery,Day Case,Adult,65+,  9-12 Months,4
25/02/2021,South/South West Hospital Group,913,Mercy University Hospital,2600,General Surgery,Day Case,Adult,65+, 12-15 Months,7
25/02/2021,South/South West Hospital Group,913,Mercy University Hospital,2600,General Surgery,Day Case,Adult,65+, 15-18 Months,5
25/02/2021,South/South West Hospital Group,913,Mercy University Hospital,2600,General Surgery,Day Case,Adult,65+,18+ Months,15
25/02/2021,South/South West Hospital Group,913,Mercy University Hospital,2600,General Surgery,Day Case,Child,0-15, 12-15 Months,2
25/02/2021,South/South West Hospital Group,913,Mercy University Hospital,2600,General Surgery,Inpatient,Adult,16-64,  0-3 Months,14
25/02/2021,South/South West Hospital Group,913,Mercy University Hospital,2600,General Surgery,Inpatient,Adult,16-64,  3-6 Months,5
25/02/2021,South/South West Hospital Group,913,Mercy University Hospital,2600,General Surgery,Inpatient,Adult,16-64,  6-9 Months,5
25/02/2021,South/South West Hospital Group,913,Mercy University Hospital,2600,General Surgery,Inpatient,Adult,16-64,  9-12 Months,1
25/02/2021,South/South West Hospital Group,913,Mercy University Hospital,2600,General Surgery,Inpatient,Adult,16-64, 12-15 Months,6
25/02/2021,South/South West Hospital Group,913,Mercy University Hospital,2600,General Surgery,Inpatient,Adult,16-64, 15-18 Months,5
25/02/2021,South/South West Hospital Group,913,Mercy University Hospital,2600,General Surgery,Inpatient,Adult,16-64,18+ Months,9
25/02/2021,South/South West Hospital Group,913,Mercy University Hospital,2600,General Surgery,Inpatient,Adult,65+,  0-3 Months,12
25/02/2021,South/South West Hospital Group,913,Mercy University Hospital,2600,General Surgery,Inpatient,Adult,65+,  3-6 Months,6
25/02/2021,South/South West Hospital Group,913,Mercy University Hospital,2600,General Surgery,Inpatient,Adult,65+,  6-9 Months,3
25/02/2021,South/South West Hospital Group,913,Mercy University Hospital,2600,General Surgery,Inpatient,Adult,65+,  9-12 Months,3
25/02/2021,South/South West Hospital Group,913,Mercy University Hospital,2600,General Surgery,Inpatient,Adult,65+, 12-15 Months,4
25/02/2021,South/South West Hospital Group,913,Mercy University Hospital,2600,General Surgery,Inpatient,Adult,65+, 15-18 Months,3
25/02/2021,South/South West Hospital Group,913,Mercy University Hospital,2600,General Surgery,Inpatient,Adult,65+,18+ Months,10
25/02/2021,South/South West Hospital Group,913,Mercy University Hospital,2602,Gastro-Intestinal Surgery,Day Case,Adult,16-64,  0-3 Months,4
25/02/2021,South/South West Hospital Group,913,Mercy University Hospital,2602,Gastro-Intestinal Surgery,Day Case,Adult,16-64, 15-18 Months,1
25/02/2021,South/South West Hospital Group,913,Mercy University Hospital,2602,Gastro-Intestinal Surgery,Day Case,Adult,65+,  0-3 Months,1
25/02/2021,South/South West Hospital Group,913,Mercy University Hospital,2602,Gastro-Intestinal Surgery,Day Case,Adult,65+, 12-15 Months,1
25/02/2021,South/South West Hospital Group,913,Mercy University Hospital,2602,Gastro-Intestinal Surgery,Day Case,Adult,65+,18+ Months,1
25/02/2021,South/South West Hospital Group,913,Mercy University Hospital,2602,Gastro-Intestinal Surgery,Inpatient,Adult,16-64,  0-3 Months,4
25/02/2021,South/South West Hospital Group,913,Mercy University Hospital,2602,Gastro-Intestinal Surgery,Inpatient,Adult,16-64,  3-6 Months,1
25/02/2021,South/South West Hospital Group,913,Mercy University Hospital,2602,Gastro-Intestinal Surgery,Inpatient,Adult,16-64,  6-9 Months,1
25/02/2021,South/South West Hospital Group,913,Mercy University Hospital,2602,Gastro-Intestinal Surgery,Inpatient,Adult,16-64, 15-18 Months,1
25/02/2021,South/South West Hospital Group,913,Mercy University Hospital,2602,Gastro-Intestinal Surgery,Inpatient,Adult,65+,  0-3 Months,2
25/02/2021,South/South West Hospital Group,913,Mercy University Hospital,2602,Gastro-Intestinal Surgery,Inpatient,Adult,65+,  3-6 Months,2
25/02/2021,South/South West Hospital Group,913,Mercy University Hospital,2603,Hepato-Biliary Surgery,Day Case,Adult,16-64,  0-3 Months,9
25/02/2021,South/South West Hospital Group,913,Mercy University Hospital,2603,Hepato-Biliary Surgery,Day Case,Adult,16-64,  3-6 Months,7
25/02/2021,South/South West Hospital Group,913,Mercy University Hospital,2603,Hepato-Biliary Surgery,Day Case,Adult,16-64,  6-9 Months,4
25/02/2021,South/South West Hospital Group,913,Mercy University Hospital,2603,Hepato-Biliary Surgery,Day Case,Adult,16-64,  9-12 Months,1
25/02/2021,South/South West Hospital Group,913,Mercy University Hospital,2603,Hepato-Biliary Surgery,Day Case,Adult,16-64, 12-15 Months,8
25/02/2021,South/South West Hospital Group,913,Mercy University Hospital,2603,Hepato-Biliary Surgery,Day Case,Adult,16-64, 15-18 Months,6
25/02/2021,South/South West Hospital Group,913,Mercy University Hospital,2603,Hepato-Biliary Surgery,Day Case,Adult,16-64,18+ Months,19
25/02/2021,South/South West Hospital Group,913,Mercy University Hospital,2603,Hepato-Biliary Surgery,Day Case,Adult,65+,  0-3 Months,3
25/02/2021,South/South West Hospital Group,913,Mercy University Hospital,2603,Hepato-Biliary Surgery,Day Case,Adult,65+,  3-6 Months,2
25/02/2021,South/South West Hospital Group,913,Mercy University Hospital,2603,Hepato-Biliary Surgery,Day Case,Adult,65+,  6-9 Months,1
25/02/2021,South/South West Hospital Group,913,Mercy University Hospital,2603,Hepato-Biliary Surgery,Day Case,Adult,65+,  9-12 Months,2
25/02/2021,South/South West Hospital Group,913,Mercy University Hospital,2603,Hepato-Biliary Surgery,Day Case,Adult,65+, 12-15 Months,2
25/02/2021,South/South West Hospital Group,913,Mercy University Hospital,2603,Hepato-Biliary Surgery,Day Case,Adult,65+, 15-18 Months,2
25/02/2021,South/South West Hospital Group,913,Mercy University Hospital,2603,Hepato-Biliary Surgery,Day Case,Adult,65+,18+ Months,11
25/02/2021,South/South West Hospital Group,913,Mercy University Hospital,2603,Hepato-Biliary Surgery,Inpatient,Adult,16-64,  3-6 Months,3
25/02/2021,South/South West Hospital Group,913,Mercy University Hospital,2603,Hepato-Biliary Surgery,Inpatient,Adult,16-64,18+ Months,8
25/02/2021,South/South West Hospital Group,913,Mercy University Hospital,2603,Hepato-Biliary Surgery,Inpatient,Adult,65+,  0-3 Months,3
25/02/2021,South/South West Hospital Group,913,Mercy University Hospital,2603,Hepato-Biliary Surgery,Inpatient,Adult,65+,  9-12 Months,1
25/02/2021,South/South West Hospital Group,913,Mercy University Hospital,2603,Hepato-Biliary Surgery,Inpatient,Adult,65+, 12-15 Months,1
25/02/2021,South/South West Hospital Group,913,Mercy University Hospital,2603,Hepato-Biliary Surgery,Inpatient,Adult,65+, 15-18 Months,1
25/02/2021,South/South West Hospital Group,913,Mercy University Hospital,2603,Hepato-Biliary Surgery,Inpatient,Adult,65+,18+ Months,6
25/02/2021,South/South West Hospital Group,913,Mercy University Hospital,2604,Vascular Surgery,Day Case,Adult,16-64,  0-3 Months,13
25/02/2021,South/South West Hospital Group,913,Mercy University Hospital,2604,Vascular Surgery,Day Case,Adult,16-64,  3-6 Months,5
25/02/2021,South/South West Hospital Group,913,Mercy University Hospital,2604,Vascular Surgery,Day Case,Adult,16-64,  6-9 Months,2
25/02/2021,South/South West Hospital Group,913,Mercy University Hospital,2604,Vascular Surgery,Day Case,Adult,16-64,  9-12 Months,2
25/02/2021,South/South West Hospital Group,913,Mercy University Hospital,2604,Vascular Surgery,Day Case,Adult,16-64, 12-15 Months,2
25/02/2021,South/South West Hospital Group,913,Mercy University Hospital,2604,Vascular Surgery,Day Case,Adult,16-64, 15-18 Months,2
25/02/2021,South/South West Hospital Group,913,Mercy University Hospital,2604,Vascular Surgery,Day Case,Adult,65+,  0-3 Months,3
25/02/2021,South/South West Hospital Group,913,Mercy University Hospital,2604,Vascular Surgery,Day Case,Child,0-15,  0-3 Months,1
25/02/2021,South/South West Hospital Group,913,Mercy University Hospital,2604,Vascular Surgery,Day Case,Child,0-15,  3-6 Months,1
25/02/2021,South/South West Hospital Group,913,Mercy University Hospital,2604,Vascular Surgery,Inpatient,Adult,16-64,  9-12 Months,1
25/02/2021,South/South West Hospital Group,913,Mercy University Hospital,2604,Vascular Surgery,Inpatient,Adult,65+,  0-3 Months,6
25/02/2021,South/South West Hospital Group,913,Mercy University Hospital,2604,Vascular Surgery,Inpatient,Adult,65+,  3-6 Months,1
25/02/2021,South/South West Hospital Group,913,Mercy University Hospital,2604,Vascular Surgery,Inpatient,Adult,65+,  6-9 Months,1
25/02/2021,South/South West Hospital Group,913,Mercy University Hospital,7800,Urology,Day Case,Adult,16-64,  0-3 Months,76
25/02/2021,South/South West Hospital Group,913,Mercy University Hospital,7800,Urology,Day Case,Adult,16-64,  3-6 Months,29
25/02/2021,South/South West Hospital Group,913,Mercy University Hospital,7800,Urology,Day Case,Adult,16-64,  6-9 Months,4
25/02/2021,South/South West Hospital Group,913,Mercy University Hospital,7800,Urology,Day Case,Adult,16-64,  9-12 Months,8
25/02/2021,South/South West Hospital Group,913,Mercy University Hospital,7800,Urology,Day Case,Adult,16-64, 12-15 Months,8
25/02/2021,South/South West Hospital Group,913,Mercy University Hospital,7800,Urology,Day Case,Adult,16-64, 15-18 Months,2
25/02/2021,South/South West Hospital Group,913,Mercy University Hospital,7800,Urology,Day Case,Adult,16-64,18+ Months,7
25/02/2021,South/South West Hospital Group,913,Mercy University Hospital,7800,Urology,Day Case,Adult,65+,  0-3 Months,64
25/02/2021,South/South West Hospital Group,913,Mercy University Hospital,7800,Urology,Day Case,Adult,65+,  3-6 Months,14
25/02/2021,South/South West Hospital Group,913,Mercy University Hospital,7800,Urology,Day Case,Adult,65+,  6-9 Months,1
25/02/2021,South/South West Hospital Group,913,Mercy University Hospital,7800,Urology,Day Case,Adult,65+,  9-12 Months,7
25/02/2021,South/South West Hospital Group,913,Mercy University Hospital,7800,Urology,Day Case,Adult,65+, 12-15 Months,3
25/02/2021,South/South West Hospital Group,913,Mercy University Hospital,7800,Urology,Day Case,Adult,65+, 15-18 Months,1
25/02/2021,South/South West Hospital Group,913,Mercy University Hospital,7800,Urology,Day Case,Adult,65+,18+ Months,4
25/02/2021,South/South West Hospital Group,913,Mercy University Hospital,7800,Urology,Day Case,Child,0-15,  0-3 Months,21
25/02/2021,South/South West Hospital Group,913,Mercy University Hospital,7800,Urology,Day Case,Child,0-15,  3-6 Months,22
25/02/2021,South/South West Hospital Group,913,Mercy University Hospital,7800,Urology,Day Case,Child,0-15,  6-9 Months,6
25/02/2021,South/South West Hospital Group,913,Mercy University Hospital,7800,Urology,Day Case,Child,0-15,  9-12 Months,3
25/02/2021,South/South West Hospital Group,913,Mercy University Hospital,7800,Urology,Day Case,Child,0-15, 12-15 Months,6
25/02/2021,South/South West Hospital Group,913,Mercy University Hospital,7800,Urology,Day Case,Child,0-15,18+ Months,1
25/02/2021,South/South West Hospital Group,913,Mercy University Hospital,7800,Urology,Inpatient,Adult,16-64,  0-3 Months,7
25/02/2021,South/South West Hospital Group,913,Mercy University Hospital,7800,Urology,Inpatient,Adult,16-64,  3-6 Months,9
25/02/2021,South/South West Hospital Group,913,Mercy University Hospital,7800,Urology,Inpatient,Adult,16-64,  6-9 Months,7
25/02/2021,South/South West Hospital Group,913,Mercy University Hospital,7800,Urology,Inpatient,Adult,16-64,  9-12 Months,1
25/02/2021,South/South West Hospital Group,913,Mercy University Hospital,7800,Urology,Inpatient,Adult,16-64, 12-15 Months,2
25/02/2021,South/South West Hospital Group,913,Mercy University Hospital,7800,Urology,Inpatient,Adult,16-64, 15-18 Months,2
25/02/2021,South/South West Hospital Group,913,Mercy University Hospital,7800,Urology,Inpatient,Adult,16-64,18+ Months,9
25/02/2021,South/South West Hospital Group,913,Mercy University Hospital,7800,Urology,Inpatient,Adult,65+,  0-3 Months,15
25/02/2021,South/South West Hospital Group,913,Mercy University Hospital,7800,Urology,Inpatient,Adult,65+,  3-6 Months,13
25/02/2021,South/South West Hospital Group,913,Mercy University Hospital,7800,Urology,Inpatient,Adult,65+,  6-9 Months,2
25/02/2021,South/South West Hospital Group,913,Mercy University Hospital,7800,Urology,Inpatient,Adult,65+, 12-15 Months,3
25/02/2021,South/South West Hospital Group,913,Mercy University Hospital,7800,Urology,Inpatient,Adult,65+,18+ Months,2
25/02/2021,South/South West Hospital Group,913,Mercy University Hospital,7800,Urology,Inpatient,Child,0-15,18+ Months,1
25/02/2021,South/South West Hospital Group,913,Mercy University Hospital,8003,Pain Relief,Day Case,Adult,16-64,  0-3 Months,32
25/02/2021,South/South West Hospital Group,913,Mercy University Hospital,8003,Pain Relief,Day Case,Adult,16-64,  3-6 Months,19
25/02/2021,South/South West Hospital Group,913,Mercy University Hospital,8003,Pain Relief,Day Case,Adult,16-64,  6-9 Months,20
25/02/2021,South/South West Hospital Group,913,Mercy University Hospital,8003,Pain Relief,Day Case,Adult,16-64,  9-12 Months,23
25/02/2021,South/South West Hospital Group,913,Mercy University Hospital,8003,Pain Relief,Day Case,Adult,16-64, 12-15 Months,37
25/02/2021,South/South West Hospital Group,913,Mercy University Hospital,8003,Pain Relief,Day Case,Adult,16-64, 15-18 Months,27
25/02/2021,South/South West Hospital Group,913,Mercy University Hospital,8003,Pain Relief,Day Case,Adult,16-64,18+ Months,38
25/02/2021,South/South West Hospital Group,913,Mercy University Hospital,8003,Pain Relief,Day Case,Adult,65+,  0-3 Months,15
25/02/2021,South/South West Hospital Group,913,Mercy University Hospital,8003,Pain Relief,Day Case,Adult,65+,  3-6 Months,5
25/02/2021,South/South West Hospital Group,913,Mercy University Hospital,8003,Pain Relief,Day Case,Adult,65+,  6-9 Months,12
25/02/2021,South/South West Hospital Group,913,Mercy University Hospital,8003,Pain Relief,Day Case,Adult,65+,  9-12 Months,9
25/02/2021,South/South West Hospital Group,913,Mercy University Hospital,8003,Pain Relief,Day Case,Adult,65+, 12-15 Months,14
25/02/2021,South/South West Hospital Group,913,Mercy University Hospital,8003,Pain Relief,Day Case,Adult,65+, 15-18 Months,8
25/02/2021,South/South West Hospital Group,913,Mercy University Hospital,8003,Pain Relief,Day Case,Adult,65+,18+ Months,18
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,0,Small Volume Specialities,Day Case,Adult,16-64,  0-3 Months,1
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,300,Dermatology,Day Case,Adult,16-64,  0-3 Months,30
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,300,Dermatology,Day Case,Adult,16-64,  3-6 Months,8
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,300,Dermatology,Day Case,Adult,16-64,  6-9 Months,2
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,300,Dermatology,Day Case,Adult,16-64,  9-12 Months,4
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,300,Dermatology,Day Case,Adult,16-64, 12-15 Months,2
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,300,Dermatology,Day Case,Adult,65+,  0-3 Months,20
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,300,Dermatology,Day Case,Adult,65+,  3-6 Months,12
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,300,Dermatology,Day Case,Adult,65+,  6-9 Months,6
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,300,Dermatology,Day Case,Adult,65+,  9-12 Months,1
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,300,Dermatology,Day Case,Adult,65+, 12-15 Months,1
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,300,Dermatology,Inpatient,Adult,16-64,  0-3 Months,2
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,300,Dermatology,Inpatient,Child,0-15,  0-3 Months,1
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,600,Otolaryngology (ENT),Day Case,Adult,16-64,  0-3 Months,85
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,600,Otolaryngology (ENT),Day Case,Adult,16-64,  3-6 Months,65
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,600,Otolaryngology (ENT),Day Case,Adult,16-64,  6-9 Months,20
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,600,Otolaryngology (ENT),Day Case,Adult,16-64,  9-12 Months,6
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,600,Otolaryngology (ENT),Day Case,Adult,16-64, 12-15 Months,4
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,600,Otolaryngology (ENT),Day Case,Adult,16-64, 15-18 Months,2
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,600,Otolaryngology (ENT),Day Case,Adult,16-64,18+ Months,3
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,600,Otolaryngology (ENT),Day Case,Adult,65+,  0-3 Months,7
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,600,Otolaryngology (ENT),Day Case,Adult,65+,  3-6 Months,10
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,600,Otolaryngology (ENT),Day Case,Adult,65+,  6-9 Months,4
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,600,Otolaryngology (ENT),Day Case,Adult,65+,  9-12 Months,1
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,600,Otolaryngology (ENT),Day Case,Adult,65+, 12-15 Months,3
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,600,Otolaryngology (ENT),Day Case,Adult,65+,18+ Months,1
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,600,Otolaryngology (ENT),Day Case,Child,0-15,  0-3 Months,43
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,600,Otolaryngology (ENT),Day Case,Child,0-15,  3-6 Months,11
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,600,Otolaryngology (ENT),Day Case,Child,0-15,  6-9 Months,3
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,600,Otolaryngology (ENT),Day Case,Child,0-15,  9-12 Months,7
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,600,Otolaryngology (ENT),Inpatient,Adult,16-64,  0-3 Months,47
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,600,Otolaryngology (ENT),Inpatient,Adult,16-64,  3-6 Months,47
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,600,Otolaryngology (ENT),Inpatient,Adult,16-64,  6-9 Months,14
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,600,Otolaryngology (ENT),Inpatient,Adult,16-64,  9-12 Months,22
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,600,Otolaryngology (ENT),Inpatient,Adult,16-64, 12-15 Months,24
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,600,Otolaryngology (ENT),Inpatient,Adult,16-64, 15-18 Months,19
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,600,Otolaryngology (ENT),Inpatient,Adult,16-64,18+ Months,36
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,600,Otolaryngology (ENT),Inpatient,Adult,65+,  0-3 Months,3
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,600,Otolaryngology (ENT),Inpatient,Adult,65+,  3-6 Months,3
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,600,Otolaryngology (ENT),Inpatient,Adult,65+,  6-9 Months,1
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,600,Otolaryngology (ENT),Inpatient,Adult,65+,  9-12 Months,4
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,600,Otolaryngology (ENT),Inpatient,Adult,65+, 12-15 Months,1
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,600,Otolaryngology (ENT),Inpatient,Adult,65+, 15-18 Months,3
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,600,Otolaryngology (ENT),Inpatient,Adult,65+,18+ Months,5
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,600,Otolaryngology (ENT),Inpatient,Child,0-15,  0-3 Months,29
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,600,Otolaryngology (ENT),Inpatient,Child,0-15,  3-6 Months,15
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,600,Otolaryngology (ENT),Inpatient,Child,0-15,  6-9 Months,2
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,600,Otolaryngology (ENT),Inpatient,Child,0-15,  9-12 Months,8
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,600,Otolaryngology (ENT),Inpatient,Child,0-15, 12-15 Months,2
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,600,Otolaryngology (ENT),Inpatient,Child,0-15, 15-18 Months,4
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,1503,Gynaecology,Day Case,Adult,16-64,  0-3 Months,10
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,1503,Gynaecology,Day Case,Adult,16-64,  3-6 Months,2
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,1503,Gynaecology,Day Case,Adult,16-64,  6-9 Months,1
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,1503,Gynaecology,Day Case,Adult,16-64,  9-12 Months,1
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,1503,Gynaecology,Day Case,Adult,16-64, 15-18 Months,1
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,1503,Gynaecology,Day Case,Adult,65+,  0-3 Months,2
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,1503,Gynaecology,Inpatient,Adult,16-64,  3-6 Months,1
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,1700,Ophthalmology,Day Case,Adult,16-64,  0-3 Months,46
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,1700,Ophthalmology,Day Case,Adult,16-64,  3-6 Months,26
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,1700,Ophthalmology,Day Case,Adult,16-64,  6-9 Months,2
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,1700,Ophthalmology,Day Case,Adult,16-64, 12-15 Months,2
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,1700,Ophthalmology,Day Case,Adult,16-64, 15-18 Months,3
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,1700,Ophthalmology,Day Case,Adult,16-64,18+ Months,2
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,1700,Ophthalmology,Day Case,Adult,65+,  0-3 Months,142
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,1700,Ophthalmology,Day Case,Adult,65+,  3-6 Months,82
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,1700,Ophthalmology,Day Case,Adult,65+,  6-9 Months,9
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,1700,Ophthalmology,Day Case,Adult,65+,  9-12 Months,3
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,1700,Ophthalmology,Day Case,Adult,65+, 12-15 Months,2
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,1700,Ophthalmology,Day Case,Adult,65+, 15-18 Months,1
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,1700,Ophthalmology,Day Case,Adult,65+,18+ Months,7
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,1700,Ophthalmology,Day Case,Child,0-15,  0-3 Months,7
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,1700,Ophthalmology,Day Case,Child,0-15,  3-6 Months,3
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,1700,Ophthalmology,Day Case,Child,0-15,  6-9 Months,1
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,1700,Ophthalmology,Day Case,Child,0-15, 12-15 Months,3
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,1700,Ophthalmology,Day Case,Child,0-15, 15-18 Months,3
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,1700,Ophthalmology,Day Case,Child,0-15,18+ Months,1
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,1700,Ophthalmology,Inpatient,Adult,16-64,  0-3 Months,2
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,1700,Ophthalmology,Inpatient,Adult,16-64, 12-15 Months,1
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,1700,Ophthalmology,Inpatient,Adult,16-64, 15-18 Months,1
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,1700,Ophthalmology,Inpatient,Adult,16-64,18+ Months,2
25/02/2021,South/South West Hospital Group,915,South Infirmary Victoria University Hospital,1700,Ophthalmology,Inpatient,Adult,65+,  0-3 Months,7
